movieId,links__imdbId,links__tmdbId,movies (1)__title,movies (1)__genres,ratings (1)__userId,ratings (1)__rating,ratings (1)__timestamp,tags (1)__userId,tags (1)__tag,tags (1)__timestamp
68157,361748,16869.0,Inglourious Basterds (2009),Action|Drama|War,2.0,4.5,1445715154.0,424.0,black comedy,1457844667.0
68159,473705,16995.0,State of Play (2009),Crime|Drama|Thriller,18.0,4.0,1475188724.0,,,
68194,1226271,21641.0,"Damned United, The (2009)",Drama,380.0,4.0,1493421366.0,,,
68205,1121931,15092.0,Crank: High Voltage (2009),Action|Comedy|Crime,28.0,3.0,1242883383.0,,,
68237,1182345,17431.0,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,15.0,3.0,1510572824.0,477.0,2001-like,1252898614.0
68269,962736,18320.0,"Young Victoria, The (2009)",Drama|Romance,506.0,4.0,1424487522.0,,,
68319,458525,2080.0,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,18.0,4.0,1455749310.0,274.0,comic book,1241762577.0
68347,1127715,21191.0,Sin Nombre (2009),Crime|Drama|Thriller,432.0,4.0,1335140058.0,,,
68358,796366,13475.0,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,17.0,4.5,1322629267.0,477.0,future,1245030304.0
68444,460810,16279.0,"Great Buck Howard, The (2008)",Comedy,318.0,3.5,1428266489.0,,,
68480,79718,11160.0,Flatfoot on the Nile (Piedone d'Egitto) (1980),Action|Comedy|Crime,606.0,1.5,1244573613.0,,,
68486,1326972,15384.0,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War,246.0,5.0,1354127920.0,,,
68522,393597,10946.0,Earth (2007),Documentary,483.0,3.5,1311845638.0,,,
68536,278736,30416.0,Stanley Kubrick: A Life in Pictures (2001),Documentary,22.0,4.0,1268726494.0,,,
68552,924129,15577.0,Crossing Over (2009),Drama,599.0,2.0,1498510230.0,,,
68554,808151,13448.0,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,62.0,4.0,1521490070.0,,,
68597,70653,42738.0,Scorpio (1973),Action|Drama|Thriller,292.0,4.0,1323631767.0,,,
68600,787470,14141.0,Balls Out: Gary the Tennis Coach (2009),Comedy,298.0,2.0,1467489621.0,,,
68650,1032819,17740.0,Powder Blue (2009),Drama,599.0,2.0,1519143712.0,,,
68659,489049,13532.0,Fanboys (2009),Adventure|Comedy|Drama,68.0,4.0,1275958465.0,,,
68791,438488,534.0,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,21.0,3.5,1468113374.0,477.0,artificial intelligence,1262795849.0
68793,1078912,18360.0,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,21.0,3.5,1419794523.0,,,
68835,476991,19375.0,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance,596.0,3.5,1535832661.0,,,
68848,844286,21755.0,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,62.0,4.0,1527274282.0,62.0,Adrien Brody,1527274305.0
68872,38823,8429.0,Paisan (Paisà) (1946),Drama|War,606.0,4.0,1244573442.0,,,
68886,478724,19955.0,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance,560.0,4.0,1469675758.0,,,
68932,821642,17332.0,"Soloist, The (2009)",Drama|Musical,47.0,3.5,1496208561.0,,,
68945,169880,21832.0,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,477.0,3.5,1246349053.0,477.0,Recap,1246349071.0
68952,1127180,16871.0,Drag Me to Hell (2009),Comedy|Horror,68.0,4.0,1261623668.0,,,
68954,1049413,14160.0,Up (2009),Adventure|Animation|Children|Drama,10.0,4.0,1455304158.0,318.0,adventure,1266408634.0
68959,485323,14003.0,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama,184.0,2.0,1537094814.0,,,
69069,1083456,17927.0,Fired Up (2009),Comedy,68.0,5.0,1271544258.0,,,
69118,910905,13975.0,In the Electric Mist (2009),Drama|Mystery,448.0,1.5,1314616111.0,,,
69122,1119646,18785.0,"Hangover, The (2009)",Comedy|Crime,18.0,3.0,1455529969.0,537.0,casino,1424140307.0
69131,443559,16164.0,Killshot (2008),Action|Crime|Drama|Thriller,599.0,2.5,1498513944.0,,,
69134,870984,17609.0,Antichrist (2009),Drama|Fantasy,105.0,5.0,1448647845.0,,,
69140,479760,37924.0,Sweeney Todd (2006),Crime|Drama|Horror|Thriller,103.0,4.0,1522172162.0,,,
69211,415679,27134.0,Boy Eats Girl (2005),Comedy|Horror,89.0,5.0,1520409113.0,,,
69224,119620,64968.0,Marius and Jeanette (Marius et Jeannette) (1997),Comedy|Drama|Romance,606.0,4.0,1244571669.0,,,
69227,106827,34300.0,Ernest Rides Again (1993),Children|Comedy,599.0,1.0,1519373251.0,,,
69251,479162,13856.0,Special (2006),Drama|Fantasy,274.0,3.5,1259707141.0,,,
69275,1278340,14451.0,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror,274.0,4.0,1248336908.0,,,
69278,457400,18162.0,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,73.0,1.0,1464198963.0,,,
69304,780567,19724.0,Imagine That (2009),Comedy|Drama|Fantasy,89.0,4.0,1520408934.0,,,
69306,1111422,18487.0,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller,123.0,4.0,1448836089.0,,,
69394,1277737,33409.0,"Stoning of Soraya M., The (2008)",Crime|Drama,68.0,4.5,1304977771.0,,,
69406,1041829,18240.0,"Proposal, The (2009)",Comedy|Romance,10.0,4.5,1455302747.0,,,
69436,1045778,17610.0,Year One (2009),Adventure|Comedy,111.0,4.0,1516152357.0,,,
69453,73260,27085.0,"Land That Time Forgot, The (1975)",Adventure|Sci-Fi,448.0,1.0,1492455266.0,,,
69469,1389762,19508.0,Garfield's Pet Force (2009),Animation,89.0,5.0,1520408920.0,,,
69481,887912,12162.0,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,52.0,4.0,1468051955.0,537.0,war,1424144802.0
69495,910847,16240.0,Breakfast with Scot (2007),Drama|Romance,596.0,3.5,1535829761.0,,,
69516,1135092,8284.0,"Limits of Control, The (2009)",Crime|Drama|Film-Noir,125.0,2.5,1474414673.0,,,
69524,772251,62128.0,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,68.0,4.5,1271544237.0,,,
69526,1055369,8373.0,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,21.0,3.5,1468113535.0,477.0,bad plot,1262795720.0
69529,1014762,62320.0,Home (2009),Documentary,105.0,5.0,1448210557.0,,,
69604,1178663,19265.0,Whatever Works (2009),Comedy|Romance,448.0,3.0,1256322001.0,,,
69606,821640,12556.0,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance,249.0,2.5,1430483047.0,,,
69640,1152836,11322.0,Public Enemies (2009),Crime|Drama|Thriller,18.0,4.0,1456772121.0,,,
69644,1080016,8355.0,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,21.0,4.0,1419025406.0,,,
69654,1131748,176241.0,Prison Break: The Final Break (2009),Action|Drama|Thriller,80.0,3.5,1377309213.0,,,
69685,285627,24232.0,Daria: Is It College Yet? (2002),Animation|Comedy,105.0,1.0,1447535451.0,,,
69712,1078588,10024.0,My Sister's Keeper (2009),Drama,47.0,4.0,1496208670.0,,,
69720,475298,15423.0,Hood of Horror (2006),Comedy|Drama|Horror,89.0,4.5,1520409212.0,,,
69746,1295071,16440.0,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,318.0,3.5,1424546950.0,,,
69757,1022603,19913.0,(500) Days of Summer (2009),Comedy|Drama|Romance,15.0,4.0,1299425345.0,477.0,artistic,1279956134.0
69784,889583,18480.0,Brüno (Bruno) (2009),Comedy,68.0,4.0,1269121300.0,,,
69805,1146438,14728.0,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy,534.0,4.0,1459787998.0,,,
69844,417741,767.0,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,10.0,3.0,1455399200.0,,,
69849,75572,67479.0,Roots (1977),Drama|War,28.0,3.5,1277002828.0,,,
69860,901481,14687.0,Eichmann (2007),Drama|War,419.0,5.0,1328241818.0,,,
69904,470055,9592.0,Open Water 2: Adrift (2006),Drama|Thriller,68.0,2.5,1261623763.0,,,
69951,1054606,8054.0,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,18.0,3.5,1455749591.0,,,
69953,1278293,19929.0,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,318.0,3.5,1419716294.0,,,
69988,1334537,23720.0,Humpday (2009),Comedy,104.0,2.5,1351210057.0,,,
70015,1194238,22302.0,Polytechnique (2009),Crime|Drama,567.0,1.5,1525288641.0,,,
70159,1148204,21208.0,Orphan (2009),Drama|Horror|Mystery|Thriller,177.0,2.5,1435838020.0,,,
70183,1142988,20943.0,"Ugly Truth, The (2009)",Comedy|Drama|Romance,10.0,3.0,1455357636.0,,,
70206,844479,21407.0,"Collector, The (2009)",Crime|Horror|Thriller,610.0,3.5,1493848533.0,,,
70208,971209,12403.0,"Perfect Getaway, A (2009)",Horror|Thriller,610.0,4.0,1493849337.0,,,
70286,1136608,17654.0,District 9 (2009),Mystery|Sci-Fi|Thriller,15.0,3.5,1510572656.0,477.0,intelligent sci-fi,1250476969.0
70293,1135503,24803.0,Julie & Julia (2009),Comedy|Drama|Romance,10.0,0.5,1455398141.0,,,
70301,1198138,17335.0,Obsessed (2009),Crime|Drama|Thriller,232.0,3.5,1283133718.0,,,
70305,1075417,13836.0,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,408.0,3.5,1467361744.0,,,
70334,1114677,18126.0,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,232.0,3.5,1283133774.0,,,
70336,1046173,14869.0,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,28.0,1.5,1277002289.0,,,
70361,1160368,17134.0,12 Rounds (2009),Action|Thriller,249.0,3.0,1346752543.0,,,
70451,1029235,13752.0,Max Manus (2008),Action|Drama|War,326.0,5.0,1324235727.0,,,
70492,28510,40743.0,Winds of the Wasteland (1936),Western,68.0,3.5,1346109885.0,,,
70521,1117666,19422.0,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi,68.0,4.0,1267237889.0,,,
70533,923811,15137.0,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,184.0,3.5,1537094949.0,,,
70545,848281,11115.0,"Deal, The (2008)",Comedy,448.0,2.0,1309892195.0,,,
70565,1092633,19905.0,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,111.0,4.0,1518640625.0,,,
70599,452694,24420.0,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,122.0,4.0,1461563190.0,,,
70637,830570,31216.0,I Can't Think Straight (2007),Drama|Romance,596.0,4.0,1535832790.0,,,
70641,1151922,19556.0,Miss March (2009),Comedy,111.0,3.5,1516154940.0,,,
70663,1032815,19840.0,"I Love You, Beth Cooper (2009)",Comedy|Romance,298.0,2.5,1466277395.0,,,
70687,1331064,25183.0,Paper Heart (2009),Comedy|Documentary|Drama|Romance,358.0,1.0,1339540045.0,,,
70697,436339,19585.0,G-Force (2009),Action|Adventure|Children|Fantasy,89.0,3.5,1520408873.0,,,
70703,103962,41682.0,Christopher Columbus: The Discovery (1992),Adventure,599.0,2.0,1519235103.0,,,
70708,964185,11928.0,Tetro (2009),Drama|Mystery,405.0,4.5,1295908630.0,,,
70728,1172570,18533.0,Bronson (2009),Action|Comedy|Drama|Thriller,103.0,4.0,1431956125.0,,,
70862,1229360,22492.0,It Might Get Loud (2008),Documentary,414.0,4.5,1261937623.0,,,
70932,865559,23049.0,My Life in Ruins (2009),Comedy,563.0,2.0,1446590097.0,,,
70946,105643,26914.0,Troll 2 (1990),Fantasy|Horror,3.0,5.0,1306463815.0,,,
70984,1127896,26320.0,Taking Woodstock (2009),Comedy,280.0,2.0,1348435158.0,,,
70990,116607,35203.0,If These Walls Could Talk (1996),Drama,68.0,2.5,1261623863.0,,,
70994,1311067,24150.0,Halloween II (2009),Horror|Thriller,274.0,3.5,1261091214.0,,,
71033,1305806,25376.0,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,41.0,4.0,1459367490.0,,,
71057,472033,12244.0,9 (2009),Adventure|Animation|Sci-Fi,15.0,4.0,1510578034.0,,,
71106,910554,22494.0,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,28.0,2.5,1277001836.0,,,
71108,1149362,37903.0,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery,18.0,4.5,1486073568.0,,,
71129,1384590,17445.0,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,380.0,3.5,1502542738.0,,,
71131,1000764,63581.0,"Most Hated Family in America, The (2007)",Documentary,318.0,4.0,1300541595.0,,,
71135,1188729,19898.0,Pandorum (2009),Horror|Sci-Fi|Thriller,28.0,3.5,1277001895.0,,,
71147,48394,72083.0,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,318.0,3.0,1433531152.0,,,
71156,1234548,10313.0,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,18.0,3.0,1455749513.0,,,
71160,1323925,17632.0,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,605.0,3.0,1277175715.0,,,
71205,1131734,19994.0,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,111.0,0.5,1516152698.0,,,
71211,1130080,11323.0,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,274.0,3.5,1285026552.0,,,
71248,1225822,12569.0,Extract (2009),Comedy,298.0,1.0,1466277632.0,,,
71252,1144884,19912.0,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller,232.0,2.0,1287619587.0,,,
71254,1034032,18501.0,Gamer (2009),Action|Sci-Fi|Thriller,232.0,3.5,1283133607.0,,,
71264,844471,22794.0,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,15.0,2.5,1510578103.0,,,
71268,1385912,26367.0,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama,484.0,5.0,1342300642.0,,,
71282,1286537,18570.0,"Food, Inc. (2008)",Documentary,68.0,4.5,1271544397.0,,,
71302,51380,18724.0,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,377.0,4.5,1340347445.0,,,
71304,762073,22536.0,Thirst (Bakjwi) (2009),Drama|Horror,125.0,4.5,1474412767.0,,,
71327,810784,29963.0,Bright Star (2009),Drama|Romance,599.0,3.5,1498797401.0,,,
71341,450336,30685.0,Blood Creek (a.k.a. Town Creek) (2009),Horror,610.0,3.0,1493848982.0,,,
71379,1179904,23827.0,Paranormal Activity (2009),Horror|Thriller,274.0,2.0,1285027751.0,,,
71429,1262981,20178.0,World's Greatest Dad (2009),Comedy|Drama,125.0,4.5,1474294502.0,,,
71438,1087578,25050.0,Still Walking (Aruitemo aruitemo) (2008),Drama,567.0,1.0,1525289512.0,,,
71453,41842,91262.0,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama,318.0,4.0,1436440049.0,,,
71462,1313104,23128.0,"Cove, The (2009)",Documentary,205.0,5.0,1520118639.0,,,
71464,1019452,12573.0,"Serious Man, A (2009)",Comedy|Drama,22.0,0.5,1268727107.0,,,
71466,1174730,28053.0,City Island (2009),Comedy|Drama,448.0,4.0,1312658574.0,,,
71468,1071804,24869.0,Ink (2009),Action|Fantasy|Sci-Fi,318.0,3.5,1415538273.0,,,
71484,985058,36800.0,Metropia (2009),Animation|Sci-Fi,599.0,2.5,1498531181.0,,,
71494,419724,23127.0,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,318.0,3.5,1426783730.0,318.0,Narrative pisstake,1426783741.0
71500,862856,23202.0,Trick 'r Treat (2007),Comedy|Horror|Thriller,274.0,2.5,1257958549.0,,,
71518,1172233,22798.0,Whip It (2009),Comedy|Drama,73.0,4.0,1464198296.0,,,
71520,1058017,23082.0,"Invention of Lying, The (2009)",Comedy,125.0,4.5,1474296426.0,,,
71530,986263,19959.0,Surrogates (2009),Action|Sci-Fi|Thriller,122.0,3.0,1461562512.0,,,
71535,1156398,19908.0,Zombieland (2009),Action|Comedy|Horror,2.0,3.0,1445714974.0,62.0,Bill Murray,1529777198.0
71550,1018818,18176.0,Assassination of a High School President (2008),Comedy|Drama|Mystery,599.0,1.0,1498527121.0,,,
71579,1174732,24684.0,"Education, An (2009)",Drama|Romance,10.0,5.0,1455301869.0,,,
71619,1035736,11156.0,Coco Before Chanel (Coco avant Chanel) (2009),Drama,280.0,4.0,1348435145.0,,,
71640,1333634,26763.0,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,462.0,3.5,1269928905.0,,,
71668,1078940,19899.0,Couples Retreat (2009),Comedy|Romance,111.0,4.5,1516152773.0,,,
71732,902290,21910.0,I Sell the Dead (2008),Comedy|Horror,448.0,1.5,1318679257.0,,,
71745,386117,16523.0,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,98.0,0.5,1532457670.0,,,
71810,126388,3513.0,Legionnaire (1998),Action|Adventure|Drama|War,599.0,0.5,1498502803.0,,,
71823,808399,12572.0,"New York, I Love You (2009)",Drama|Romance,232.0,3.5,1283133200.0,,,
71838,1197624,22803.0,Law Abiding Citizen (2009),Drama|Thriller,111.0,3.0,1516141888.0,,,
71867,1075110,33806.0,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,318.0,3.0,1457474210.0,,,
71899,978762,24238.0,Mary and Max (2009),Animation|Comedy|Drama,18.0,4.5,1455618430.0,567.0,bittersweet,1525283044.0
71902,1186370,19918.0,Spread (2009),Drama|Romance,432.0,3.5,1315243103.0,,,
71910,471041,24056.0,"Tournament, The (2009)",Action,610.0,2.5,1493848618.0,,,
71970,37193,30506.0,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance,177.0,4.0,1435719319.0,,,
71999,14646,2973.0,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,377.0,4.5,1340342914.0,,,
72011,1193138,22947.0,Up in the Air (2009),Drama|Romance,10.0,2.5,1455301741.0,,,
72104,96880,44338.0,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,105.0,4.5,1446573197.0,,,
72129,1233227,22804.0,Saw VI (2009),Crime|Horror|Mystery|Thriller,76.0,4.5,1439167407.0,,,
72142,1128075,28422.0,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,610.0,5.0,1479545413.0,,,
72165,450405,24418.0,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,605.0,2.0,1277176709.0,,,
72167,1300851,22821.0,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller,68.0,1.0,1271544504.0,,,
72171,1190536,24804.0,Black Dynamite (2009),Action|Comedy,318.0,5.0,1347014669.0,,,
72178,475783,14968.0,Welcome to Dongmakgol (2005),Comedy|Drama|War,89.0,4.5,1520409640.0,,,
72224,1161418,22820.0,Gentlemen Broncos (2009),Comedy,448.0,1.0,1311102175.0,477.0,bad humor,1296891269.0
72226,432283,10315.0,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,73.0,3.5,1464197365.0,,,
72294,1067106,17979.0,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX,305.0,3.5,1460137427.0,,,
72308,1286130,105077.0,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,477.0,4.5,1263224882.0,,,
72330,1134629,4475.0,"Private Lives of Pippa Lee, The (2009)",Drama,10.0,3.5,1455399573.0,,,
72356,1425244,24480.0,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,86.0,4.5,1344192870.0,,,
72378,1190080,14161.0,2012 (2009),Action|Drama|Sci-Fi|Thriller,3.0,0.5,1306464164.0,,,
72395,929632,25793.0,Precious (2009),Drama,47.0,3.5,1496205833.0,,,
72405,1095217,11699.0,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,298.0,2.5,1447517602.0,,,
72407,1259571,18239.0,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller,10.0,3.0,1455356987.0,,,
72424,298296,17774.0,Derailed (2002),Action|Thriller,610.0,0.5,1493849030.0,,,
72479,790712,28089.0,"Messenger, The (2009)",Drama|Romance|War,599.0,3.5,1498501716.0,,,
72489,1186367,22832.0,Ninja Assassin (2009),Action|Crime|Drama|Thriller,68.0,4.5,1261085457.0,,,
72554,1242422,33273.0,Cell 211 (Celda 211) (2009),Action|Drama,483.0,4.5,1272239269.0,,,
72591,120786,6058.0,"Patriot, The (1998)",Action|Thriller,68.0,3.5,1261084662.0,,,
72601,1543920,34003.0,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller,380.0,3.0,1493422223.0,,,
72603,1526300,25472.0,Merry Madagascar (2009),Animation,606.0,3.0,1349083017.0,,,
72605,765010,7445.0,Brothers (2009),Drama|Thriller|War,249.0,3.5,1356549960.0,,,
72624,878674,18595.0,Garage (2007),Drama,89.0,3.5,1520409583.0,,,
72641,878804,22881.0,"Blind Side, The  (2009)",Drama,21.0,3.0,1452051960.0,,,
72692,238414,15400.0,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,89.0,5.0,1520409653.0,,,
72694,1247692,22640.0,Shrink (2009),Drama,448.0,2.0,1315003118.0,,,
72696,976238,22949.0,Old Dogs (2009),Comedy,382.0,0.5,1515163384.0,,,
72701,762125,16866.0,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi,89.0,4.0,1520409034.0,,,
72714,358456,30238.0,Earthlings (2006),Documentary,318.0,4.0,1526235806.0,,,
72720,1315981,34653.0,"Single Man, A (2009)",Drama,10.0,3.5,1455301822.0,,,
72731,380510,7980.0,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller,177.0,3.0,1435837558.0,,,
72733,1057500,22954.0,Invictus (2009),Drama,177.0,4.0,1435837154.0,,,
72737,780521,10198.0,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,10.0,3.5,1455398131.0,,,
72874,119872,27719.0,"Peacekeeper, The (1997)",Action,489.0,1.0,1333656875.0,,,
72919,1314228,24438.0,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance,563.0,3.0,1441845841.0,,,
72921,7361,174598.0,Snow White (1916),Fantasy|Romance,318.0,3.5,1262805820.0,,,
72982,1461312,61872.0,Alice (2009),Action|Adventure|Fantasy,605.0,4.0,1277096200.0,,,
72998,499549,19995.0,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,10.0,2.5,1455356351.0,477.0,bad science,1262707524.0
73015,1230414,22897.0,It's Complicated (2009),Comedy|Romance,89.0,1.5,1520408671.0,,,
73017,988045,10528.0,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,10.0,3.0,1455356691.0,,,
73023,1263670,25196.0,Crazy Heart (2009),Drama|Romance,68.0,3.5,1275956460.0,,,
73042,1231580,23398.0,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical,89.0,5.0,1520408841.0,,,
73106,1407050,26123.0,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy,21.0,2.0,1376823744.0,,,
73160,96142,27390.0,Sorority Babes in the Slimeball Bowl-O-Rama (1988),Comedy|Horror,89.0,2.5,1520409557.0,,,
73211,1226681,23963.0,Pontypool (2008),Horror|Thriller,562.0,3.5,1368893339.0,,,
73266,403702,22327.0,Youth in Revolt (2009),Comedy|Drama|Romance,280.0,3.0,1347605299.0,,,
73268,433362,19901.0,Daybreakers (2010),Action|Drama|Horror|Thriller,18.0,3.5,1478632335.0,,,
73290,1028532,28178.0,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama,495.0,5.0,1458637131.0,,,
73319,1216492,25195.0,Leap Year (2010),Comedy|Romance,21.0,3.0,1419794924.0,,,
73321,1037705,20504.0,"Book of Eli, The (2010)",Action|Adventure|Drama,18.0,3.5,1456750745.0,,,
73323,1343097,33613.0,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery,18.0,4.5,1456770625.0,,,
73344,1235166,21575.0,"Prophet, A (Un Prophète) (2009)",Crime|Drama,326.0,4.0,1332786973.0,,,
73386,976246,25927.0,Staten Island (2009),Crime|Drama,448.0,1.5,1312049946.0,,,
73431,1107860,24271.0,"Maiden Heist, The (2009)",Comedy|Crime,249.0,2.5,1401456257.0,,,
73488,806027,1450.0,Blood: The Last Vampire (2009),Action|Horror|Thriller,125.0,2.0,1474414479.0,,,
73499,110419,81895.0,MacGyver: Lost Treasure of Atlantis (1994),Action|Adventure,18.0,3.5,1457445100.0,,,
73501,49607,148435.0,Pekka ja Pätkä Suezilla (1958),Comedy,489.0,3.5,1333832590.0,,,
73515,472050,20107.0,Bart Got a Room (2008),Comedy|Romance,232.0,3.5,1269572651.0,,,
73569,92501,21521.0,Project A 2 ('A' gai wak juk jap) (1987),Action|Comedy|Crime,599.0,2.5,1498515644.0,,,
73676,485976,25676.0,Robin-B-Hood (Bo bui gai wak) (2006),Action|Comedy|Drama,610.0,3.0,1479542271.0,,,
73681,1320082,25205.0,"Concert, Le (2009)",Comedy|Drama,560.0,3.0,1469747707.0,,,
73741,1182921,25602.0,Ninja (2009),Action|Crime|Drama|Thriller,610.0,3.0,1479543212.0,,,
73804,463872,2395.0,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy,534.0,4.0,1459793405.0,,,
73808,1190539,13855.0,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller,599.0,3.0,1498528502.0,,,
73822,82727,57978.0,Meantime (1984),Comedy|Drama,89.0,5.0,1520409356.0,,,
73854,58536,13382.0,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,357.0,4.0,1348627627.0,,,
73858,918511,13358.0,"Dennis the Menace Christmas, A (2007)",Comedy,21.0,1.5,1418063012.0,,,
73876,443676,15255.0,Undisputed II: Last Man Standing (2006),Action|Crime|Drama,610.0,4.0,1479543186.0,,,
73881,1187043,20453.0,3 Idiots (2009),Comedy|Drama|Romance,105.0,4.5,1446574063.0,,,
73929,1038686,22894.0,Legion (2010),Action|Fantasy|Horror|Thriller,111.0,2.0,1516152801.0,,,
74075,1185266,23988.0,Stan Helsing (2009),Comedy|Horror,274.0,1.0,1288172742.0,,,
74089,54176,51120.0,Peter Pan (1960),Children|Fantasy|Musical,318.0,3.5,1265573904.0,,,
74095,98692,21453.0,Wicked City (Yôjû toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,599.0,2.5,1519244138.0,,,
74154,1185416,13477.0,When in Rome (2010),Comedy|Romance,68.0,1.0,1340569978.0,,,
74226,105438,94706.0,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,318.0,5.0,1419694294.0,,,
74228,1187064,26466.0,Triangle (2009),Drama|Horror|Mystery|Thriller,62.0,3.5,1521489205.0,,,
